154.667	171.667	174.331	154.335	148.667	156.833	161.750	154.500	139.083	148.583	140.166	149.999	171.917	141.167	118.333	140.585	160.333	163.584	174.167	166.167	151.167	145.167	156.667	178.167	149.417	158.167	149.667	145.417	147.917	152.917	159.167	167.417	118.917	143.917	159.417	162.334	149.083	143.250	143.250	144.833	164.584	133.501	130.249	145.833	151.583	128.999	123.835	136.999	127.249	136.168	116.335	140.249	181.667	145.000	117.917	172.251	113.084	181.001	151.167	87.667	153.668	164.832	109.249	164.999	283.915	198.001	290.584	337.000	243.335	64.418	87.999	292.749	44.585	364.667	253.999	265.168	271.833	227.667	266.417	254.916	248.250	247.418	247.832	244.166	247.416	247.500	250.000	254.749	231.999	242.418	235.917	233.166	251.418	250.998	258.585	253.833	237.249	185.416	203.834	266.667	290.000	22.417	75.250	118.000	105.667	111.334	-28.583	-7.999	222.167	225.835	121.248	207.002	167.166	135.417	150.584	184.667	178.917	169.584	158.915	116.916	166.499	145.833	142.750	145.249	152.333	149.585	142.332	124.252	155.416	138.332	106.752	147.332	158.915	129.585	143.751	113.168	208.748	149.916	125.332	138.333	144.500	137.418	143.832	178.332	112.500	143.168	172.165	153.499	99.500	73.167	78.665	60.499	167.249	166.749	72.667	103.333	192.000	175.250	155.251	136.498	109.751	131.833	110.333	86.917	85.500	99.667	130.499	196.249	93.001	184.168	102.332	87.583	72.666	124.833	250.250	146.585	80.417	110.832	146.751	134.500	88.334	94.334	139.750	167.085	176.166	114.249	97.584	137.667	142.415	145.668	140.915	107.083	128.249	122.667	145.333	176.002	179.915	151.668	136.418	146.082	160.917	138.750	101.585	98.168	127.082	131.667	109.250	97.334	116.168	153.582	156.167	129.750	126.667	153.250	148.083	118.085	109.585	117.000	125.166	129.751	130.334	112.332	96.917	88.166	-13.168	100.167	171.000	145.500	128.166	119.583	118.166	125.500	106.166	139.168	141.335	103.000	89.166	126.249	152.249	161.168	81.665	99.249	131.418	168.334	190.501	176.001	155.750	138.833	188.333	164.417	139.499	127.416	111.168	95.001	85.832	83.250	108.833	87.083	99.333	132.833	141.333	117.583	92.918	100.500	81.417	67.998	81.417	128.917	139.750	117.917	128.750	168.917	159.833	130.083	117.917	132.583	137.999	119.083	98.750	89.583	98.168	100.251	110.748	114.333	111.250	114.583	121.002	122.667	145.000	128.167	129.917	141.417	137.667	117.917	112.917	126.417	110.417	102.167	101.667	113.667	133.167	134.667	113.000	81.084	120.001	118.916	129.418	127.918	117.332	110.832	109.585	105.167	126.917	119.917	141.500	169.916	152.668	98.502	52.082	45.252
106.417	140.167	164.085	165.581	164.168	173.083	170.583	157.333	180.750	190.085	176.915	175.835	190.666	161.585	140.833	168.917	141.833	145.834	149.584	140.084	131.084	124.834	131.334	146.834	94.834	118.584	133.084	137.334	123.084	112.334	117.584	122.417	145.334	148.334	147.667	137.084	125.500	122.083	137.250	153.166	159.168	142.502	145.833	150.999	153.833	139.998	130.001	130.249	142.249	120.251	138.417	163.999	146.167	111.083	113.417	131.665	128.668	151.748	119.500	89.000	138.998	136.000	129.417	239.668	242.248	241.835	267.751	175.833	39.832	68.499	16.835	-5.833	77.917	235.083	108.749	131.417	195.332	214.500	252.667	229.083	250.249	247.167	244.832	241.752	243.165	247.669	245.499	249.335	253.000	256.750	251.751	244.665	245.333	245.332	227.917	205.335	160.915	166.083	188.667	262.749	322.002	101.249	75.750	88.001	180.667	205.667	111.666	53.917	145.499	185.083	165.585	229.165	160.083	123.250	125.667	148.584	146.667	149.667	158.000	129.333	165.083	152.252	141.833	139.248	135.667	130.249	122.999	115.166	128.916	137.334	131.084	155.999	149.585	109.665	119.335	117.001	72.501	107.418	106.250	68.752	76.748	118.252	127.000	95.918	34.667	64.998	77.333	86.168	121.415	159.751	203.918	251.250	110.083	185.502	158.332	159.834	115.249	34.832	43.250	46.000	43.001	17.500	-4.501	19.001	21.250	-23.752	-14.248	120.000	101.333	38.582	9.667	-20.083	-3.584	117.916	74.332	-16.750	-18.665	-13.834	2.001	29.500	55.501	73.584	76.583	97.832	-19.334	3.417	-10.918	-50.666	-44.000	27.500	80.251	39.418	-17.666	52.001	57.582	33.082	83.332	130.750	93.748	53.000	16.833	76.915	157.082	170.667	126.582	99.001	109.001	100.500	116.415	85.250	77.250	94.332	95.416	73.082	60.250	53.749	79.582	78.833	96.168	97.583	89.584	82.335	64.498	37.334	161.835	178.083	167.918	112.585	88.250	82.249	84.668	75.082	113.832	129.583	123.998	91.332	93.917	116.502	115.582	78.915	164.418	126.916	85.082	82.334	111.498	122.583	95.917	59.583	8.335	33.415	64.167	72.166	73.832	74.335	82.835	88.165	87.999	101.749	107.249	91.999	86.333	100.166	116.415	124.168	114.751	89.501	87.417	112.667	122.001	96.916	78.917	83.251	88.498	76.249	75.335	97.668	102.751	85.252	78.499	76.250	106.582	98.251	94.667	100.502	111.583	113.000	107.249	106.498	75.501	73.584	77.251	84.751	75.501	62.501	76.751	110.751	108.501	101.751	94.751	103.001	118.001	119.251	110.418	90.582	91.584	96.501	107.165	106.832	104.168	96.001	94.248	86.918	159.166	116.333	85.835	74.085	66.332	59.915	76.582	102.498
120.749	142.001	152.418	141.748	137.085	141.668	135.917	121.334	113.251	125.751	112.998	102.501	114.749	91.334	79.333	108.000	134.583	133.500	129.583	130.333	123.833	120.833	118.333	120.083	125.083	144.333	161.833	170.083	165.833	153.583	141.083	127.583	143.917	142.917	143.583	131.750	117.583	116.000	129.084	141.668	118.915	128.083	129.249	121.083	122.502	120.667	105.418	82.832	95.999	69.335	127.083	161.499	105.583	91.832	137.168	128.582	139.750	117.085	112.001	120.001	133.252	102.501	137.917	270.001	210.917	248.249	187.082	102.165	-38.417	204.749	160.000	62.834	78.416	178.583	189.333	222.167	222.832	223.668	248.668	253.749	236.999	240.835	238.334	242.167	241.332	240.999	238.665	239.082	227.585	243.998	249.250	239.918	237.751	243.418	229.333	200.000	253.919	272.082	259.334	270.082	301.416	97.749	25.667	16.585	42.582	102.167	73.585	-5.167	29.082	124.750	171.166	170.085	140.082	106.582	111.918	138.415	129.835	138.916	148.668	113.500	143.499	140.665	131.918	123.835	117.418	115.417	121.416	130.833	122.166	147.249	145.749	159.667	143.833	112.248	133.667	159.081	117.500	114.333	117.498	125.502	134.083	131.248	134.168	144.583	136.999	167.085	137.000	117.748	141.835	89.166	11.585	10.332	18.500	108.751	160.835	193.499	110.417	35.249	81.417	75.582	61.333	71.584	47.584	33.418	26.584	-2.917	64.000	232.083	4.833	-43.582	41.832	-18.248	-14.998	111.502	-3.418	13.000	76.498	41.918	42.751	83.998	127.415	103.085	51.165	48.084	27.582	-0.915	16.582	46.499	-0.498	-44.917	-21.667	47.583	-67.833	47.001	111.082	115.750	147.918	167.250	122.002	78.418	129.750	98.250	124.999	151.668	138.833	158.585	134.500	27.833	143.334	110.499	90.249	83.334	85.584	86.249	86.335	67.915	124.833	106.749	82.750	70.167	64.916	82.084	110.751	122.749	227.749	167.832	119.418	90.833	84.667	104.833	110.252	93.917	112.834	106.752	86.418	71.501	90.165	122.667	116.499	82.335	64.833	70.832	56.499	47.752	71.751	95.165	60.835	24.499	27.751	75.915	120.002	109.999	90.917	103.249	123.915	127.168	77.085	123.835	126.168	79.168	59.585	91.915	117.665	113.998	114.998	98.751	96.831	112.917	132.334	129.585	108.084	86.584	87.418	86.165	96.417	110.417	103.000	87.333	87.082	100.833	87.999	95.668	95.000	96.417	96.998	93.916	91.249	95.085	97.500	86.915	78.665	78.248	81.165	88.749	117.749	154.999	105.249	101.749	94.999	94.749	102.999	101.749	97.166	96.165	80.251	83.668	91.249	95.999	99.834	93.167	83.667	83.335	52.248	42.500	42.333	57.165	78.417	106.918	136.085	167.085
140.668	140.000	129.500	100.335	90.832	109.498	118.335	112.251	105.418	135.165	127.585	118.083	135.751	115.251	107.083	136.250	137.000	131.000	130.500	129.500	134.750	133.000	128.000	123.750	125.500	115.000	112.750	123.000	139.250	139.250	118.750	92.500	117.834	128.334	144.750	147.333	142.000	128.833	117.667	117.001	108.749	127.749	131.833	113.248	114.168	121.834	103.084	71.083	65.252	91.248	142.752	141.500	88.749	89.835	128.749	116.500	136.417	110.583	128.001	164.915	140.082	80.832	131.668	259.500	219.083	222.415	205.585	274.667	11.668	143.832	24.501	-18.916	93.585	157.083	282.751	284.918	235.417	203.165	201.333	229.748	231.835	232.251	236.084	239.918	239.832	243.834	236.835	235.667	210.418	232.833	243.335	232.000	232.418	238.750	238.082	211.252	252.832	243.915	257.002	252.250	185.749	109.418	106.918	79.999	52.749	115.833	89.083	37.585	90.250	175.668	184.583	128.585	124.583	101.250	126.415	153.500	144.500	139.083	132.917	89.834	117.750	117.665	120.998	116.833	114.501	117.418	132.916	161.499	86.083	94.332	89.335	87.585	86.915	91.168	117.084	146.085	131.915	85.832	67.750	103.082	118.502	97.750	91.585	102.752	81.998	116.918	85.165	89.918	150.918	66.418	-37.501	-55.834	106.750	47.666	2.834	7.418	-23.168	-5.998	111.335	104.668	18.332	88.333	53.333	-17.667	17.167	87.833	102.167	103.749	76.582	-40.000	54.999	-13.335	10.498	92.417	-63.167	-53.748	65.082	43.415	36.335	66.835	83.750	33.667	-4.333	-0.418	78.835	82.417	108.002	94.334	68.249	132.165	200.751	205.750	244.917	108.500	21.832	39.415	86.835	112.748	124.415	100.417	209.251	82.832	39.000	40.835	66.748	149.582	175.167	73.915	133.917	143.000	119.999	57.252	58.998	113.915	126.333	76.083	139.835	123.332	104.999	88.333	85.668	104.167	148.335	193.999	78.834	35.999	24.500	42.000	56.748	76.252	83.665	58.249	27.999	36.665	28.667	24.834	38.252	73.749	92.417	97.500	33.833	101.502	133.249	115.748	113.085	134.501	135.334	109.251	82.168	130.832	128.999	73.918	53.248	72.750	95.334	76.082	97.501	132.751	143.332	96.752	82.415	101.502	108.085	79.585	99.502	102.418	104.668	108.002	122.332	132.249	122.165	102.335	119.751	123.415	127.499	116.582	103.501	86.668	93.751	112.168	65.415	93.248	111.584	102.417	80.835	71.418	87.500	115.165	78.332	72.752	63.918	69.085	94.499	103.416	103.416	92.666	100.916	98.666	100.166	100.416	99.916	99.666	92.249	94.584	80.748	85.585	85.167	93.000	107.084	105.668	93.498	85.582	62.000	75.833	89.585	105.752	110.082	97.999	85.832	79.582
117.833	124.583	111.085	92.333	101.167	130.002	150.248	145.415	143.748	177.082	166.668	155.583	172.251	155.001	137.000	160.083	119.750	126.333	125.500	134.250	135.750	141.500	135.250	126.000	151.250	126.750	104.750	110.750	123.000	134.250	125.500	114.333	109.250	122.750	138.833	147.000	146.834	137.167	130.584	123.001	145.499	163.083	165.252	146.417	146.751	162.167	147.999	107.083	114.248	185.335	188.248	129.419	111.499	106.416	93.999	89.583	139.668	114.167	132.418	166.833	128.999	77.083	152.332	260.085	225.583	201.082	239.002	363.168	1.165	32.001	-21.500	50.667	224.582	191.333	270.335	256.250	228.085	221.918	229.332	232.335	231.251	232.417	235.251	242.751	240.083	239.750	234.832	233.832	245.250	256.501	253.165	229.000	219.250	221.166	217.249	189.834	246.832	172.335	232.001	243.915	118.335	157.333	164.165	38.333	62.335	89.002	43.500	13.415	87.251	125.000	94.583	66.915	147.834	118.999	143.917	160.498	141.168	145.585	136.916	84.251	117.585	118.083	118.252	119.917	114.165	122.418	136.999	163.749	120.252	114.001	101.668	98.415	120.418	137.500	134.335	130.585	84.835	102.748	90.252	73.252	104.250	133.665	98.915	23.665	128.001	128.168	76.417	88.915	192.667	173.665	116.334	153.665	117.000	62.000	9.583	27.168	3.748	1.165	62.499	-13.165	30.083	68.750	52.417	26.750	85.333	139.915	68.165	-72.915	60.500	4.583	57.167	51.168	62.751	75.083	36.835	84.585	2.915	19.749	27.582	40.167	62.583	40.083	37.665	89.668	34.915	29.167	29.582	32.665	44.417	99.335	106.167	52.250	-10.168	-51.332	9.499	90.085	35.167	20.250	75.583	70.084	115.251	95.000	104.835	52.082	-21.165	-15.502	35.751	62.251	121.585	98.915	102.000	125.168	158.918	177.667	172.833	165.000	92.168	100.583	106.249	107.752	102.166	92.915	90.835	110.498	68.833	59.002	72.165	97.249	89.585	87.582	83.582	60.249	52.833	67.499	74.918	65.501	64.332	84.334	109.000	131.665	61.418	114.418	113.167	65.833	52.667	92.500	122.333	114.417	93.835	117.250	101.999	55.168	50.418	94.665	108.584	71.500	137.999	120.332	114.667	108.082	119.667	125.582	116.082	88.082	116.332	128.332	129.582	107.165	78.833	73.166	69.332	71.500	102.998	105.252	94.918	76.418	57.000	59.583	71.250	89.583	56.585	85.668	107.500	101.333	82.750	76.250	91.249	119.668	65.585	75.083	86.167	104.000	125.167	119.750	88.250	48.500	99.500	100.750	108.750	113.250	113.250	104.000	89.500	85.165	79.084	80.915	79.835	86.251	93.916	93.500	87.917	78.167	109.585	103.585	96.667	80.500	72.750	68.750	66.500	64.750
126.999	137.752	136.167	132.583	140.668	151.666	151.168	130.501	136.418	158.918	145.083	119.500	137.251	124.166	99.417	110.584	103.167	111.500	119.833	123.083	123.583	121.833	123.583	114.583	168.333	157.333	145.083	135.583	129.083	135.583	148.583	164.000	134.333	130.583	125.750	120.083	124.917	132.501	142.667	151.168	143.832	150.998	148.668	139.834	143.417	151.584	142.750	123.417	146.585	209.917	184.832	124.415	143.419	147.249	113.417	118.083	135.832	115.582	105.750	123.583	96.834	77.332	178.416	277.582	206.417	196.917	277.665	279.082	-55.082	57.917	172.500	288.168	200.249	216.249	271.582	248.749	233.082	212.500	248.417	247.668	229.001	226.251	230.584	232.248	233.335	238.082	235.750	237.668	231.001	238.834	237.085	221.750	218.832	229.499	220.334	187.167	295.499	232.498	260.502	282.998	167.668	228.918	121.665	-79.167	77.165	77.748	43.083	27.917	76.500	103.752	129.917	177.750	168.415	137.250	145.502	138.667	117.833	137.250	149.915	110.750	135.833	129.500	124.833	124.335	115.000	115.585	118.417	134.000	131.750	127.498	133.918	132.833	157.167	173.082	123.415	83.832	126.332	132.501	144.333	164.082	174.332	165.582	123.085	77.918	92.832	69.498	0.168	-7.415	36.249	18.167	-7.250	41.752	44.415	60.002	60.668	95.581	72.501	33.085	52.251	-30.835	43.335	15.249	54.499	83.082	59.833	36.835	61.502	55.832	300.165	319.502	307.915	281.501	227.168	171.915	240.165	326.082	322.085	315.915	274.500	221.918	179.665	134.419	112.165	131.918	72.418	64.668	120.251	169.250	75.332	-36.749	-53.416	-15.750	71.418	74.582	128.333	81.665	-30.918	-10.166	65.000	36.335	-34.002	8.502	82.165	94.748	34.418	0.251	23.834	93.416	38.501	-29.332	-23.000	84.416	119.334	20.918	4.083	60.251	122.834	106.582	92.918	79.082	71.085	65.418	68.168	68.501	76.418	84.333	94.668	84.834	64.915	64.000	74.668	71.752	90.835	124.582	148.999	138.751	115.832	93.500	85.999	84.665	94.165	99.665	91.834	78.417	102.917	131.917	114.415	66.916	110.499	123.417	127.750	119.832	128.582	155.418	144.082	105.499	151.250	99.250	74.333	96.583	124.833	129.750	128.167	133.167	144.917	145.250	145.667	133.000	103.500	79.000	79.250	100.085	75.500	83.250	66.000	52.917	58.500	76.832	90.082	101.415	67.167	81.667	84.167	90.332	90.749	94.916	96.499	98.250	94.085	111.167	117.582	105.583	101.665	105.500	106.332	94.667	96.582	90.167	102.582	113.917	119.582	108.667	91.998	77.168	69.665	71.252	70.416	70.000	74.917	77.084	77.584	71.417	55.250	63.750	64.749	56.165	64.085	79.834	84.751	77.084
138.915	144.082	145.665	131.835	131.000	143.418	132.417	101.499	151.666	165.333	134.000	105.585	133.666	139.583	120.167	127.000	99.751	116.751	126.834	129.334	119.084	114.084	115.584	117.834	111.334	114.584	121.334	110.334	100.834	95.084	106.334	110.417	146.666	128.333	119.834	113.667	114.834	123.668	138.248	152.332	124.668	109.667	102.750	106.667	114.583	116.500	119.000	122.083	140.668	133.668	117.332	115.084	143.582	159.915	142.835	127.833	136.916	115.916	81.167	105.835	94.499	71.502	165.416	259.249	195.919	195.833	319.002	223.583	-54.918	48.667	173.001	136.500	48.000	186.167	247.084	231.999	212.251	141.417	199.500	193.917	219.498	217.584	220.084	220.418	223.751	225.082	228.000	235.168	193.498	210.585	216.998	216.415	228.502	238.833	222.499	185.000	227.335	251.167	251.749	224.332	179.751	234.251	62.250	-37.999	127.250	81.000	83.668	59.334	39.000	94.582	173.248	200.168	151.250	134.665	140.085	126.332	106.082	133.583	151.249	115.083	136.832	130.751	124.750	120.665	118.252	117.248	112.750	117.917	72.332	76.916	98.082	84.750	100.500	124.251	82.417	53.166	124.582	110.585	128.332	149.917	109.834	39.168	38.667	105.083	57.335	56.915	44.833	70.084	83.498	51.917	45.168	78.251	79.998	80.998	-7.165	3.585	53.918	78.166	162.333	147.085	349.915	305.167	356.250	363.834	298.248	278.335	361.331	386.252	281.918	261.083	219.918	221.750	274.667	280.834	261.583	278.835	243.083	253.168	256.001	235.417	229.749	259.416	270.915	252.918	145.248	238.918	293.333	210.918	126.501	168.751	238.001	230.333	197.168	143.918	85.502	110.165	206.167	217.832	74.582	-38.417	-9.585	-4.917	-6.916	63.668	145.332	94.001	45.748	120.749	150.417	88.418	93.750	153.417	104.833	17.167	15.750	98.666	101.667	83.335	73.248	66.500	76.082	82.335	76.498	64.250	95.832	117.500	116.083	80.499	73.083	91.668	104.918	118.998	41.415	54.500	65.000	62.250	51.667	35.165	25.752	18.002	33.917	32.415	47.749	77.832	107.665	108.499	61.502	19.415	58.333	77.666	107.752	113.249	109.752	102.916	91.252	75.082	119.667	79.167	71.250	98.500	113.250	103.000	105.000	127.083	118.667	98.833	106.251	138.834	140.251	116.668	99.918	117.667	73.835	79.082	62.915	63.082	88.332	122.001	118.335	106.002	71.249	77.666	76.332	79.834	87.584	92.417	85.667	76.165	58.917	72.666	74.001	53.335	44.498	54.498	79.752	83.582	91.252	84.332	87.502	96.332	113.002	110.332	89.251	67.667	84.332	81.668	75.916	70.000	67.751	69.000	74.917	87.417	73.500	93.250	100.166	80.749	70.251	64.334	44.417	30.500
124.835	126.002	101.750	85.165	100.582	135.167	157.000	153.251	121.751	135.251	91.251	61.833	108.916	142.001	128.084	132.251	109.832	134.918	154.751	146.001	130.251	112.751	117.501	127.751	120.251	128.001	143.001	144.751	138.251	124.251	117.167	101.667	137.501	114.583	107.668	106.751	117.251	120.168	116.082	111.415	133.168	99.334	89.084	115.167	131.000	125.333	130.333	154.082	164.417	71.750	63.083	106.835	107.248	122.833	121.583	64.248	141.668	120.082	71.668	111.332	112.499	58.666	125.166	186.999	237.165	168.333	300.082	146.249	-42.417	86.250	230.748	118.499	102.415	236.832	246.584	239.499	261.416	178.749	245.167	220.833	227.085	216.333	212.250	219.915	226.585	220.750	226.918	252.168	239.332	234.502	228.168	223.665	229.499	215.916	167.834	131.083	104.168	261.000	185.500	50.501	35.918	100.832	-71.582	-10.752	112.915	43.002	78.166	57.168	-13.748	81.499	178.252	107.750	115.581	109.001	125.085	127.919	114.416	136.583	144.833	88.666	116.166	112.083	105.585	107.500	121.082	131.999	121.168	117.083	109.000	111.750	135.750	107.585	117.249	167.749	159.917	180.500	105.168	173.500	180.418	77.749	-29.418	-24.750	20.584	100.249	-9.167	-22.167	-15.248	25.166	5.085	-14.585	7.002	26.415	-17.165	13.751	-16.917	119.498	328.583	371.167	351.582	300.582	256.168	207.251	224.167	221.667	187.417	238.167	225.000	96.333	191.167	167.583	197.083	158.917	208.332	226.666	109.999	147.998	133.000	160.334	176.666	153.835	137.749	180.749	196.248	132.501	277.501	180.833	169.250	223.083	243.834	236.998	213.249	171.915	215.668	188.998	80.251	55.832	85.333	-32.749	-91.416	-22.582	21.418	1.751	-63.582	-54.002	77.917	45.252	9.499	145.584	-9.666	78.332	98.665	11.417	-43.084	-36.000	22.917	115.584	-40.166	-0.168	55.083	118.918	154.665	130.583	51.667	-2.001	70.666	115.500	97.085	41.332	46.582	71.998	65.416	65.335	74.415	52.749	30.168	30.251	49.167	61.502	61.582	55.582	92.500	85.918	90.835	93.751	83.168	65.998	59.085	63.835	27.666	43.916	80.499	96.334	83.248	63.335	78.083	103.085	66.499	70.500	92.167	120.333	108.667	64.167	53.583	75.250	77.835	34.749	26.834	91.333	128.000	92.000	50.748	50.416	75.501	64.498	50.085	42.251	82.585	123.417	107.668	79.249	66.749	86.667	88.750	84.917	71.167	66.415	70.915	72.585	46.666	71.751	100.584	101.250	98.417	107.167	95.834	70.084	91.584	76.334	69.584	77.084	92.334	103.834	89.167	60.501	103.332	101.665	97.835	82.001	63.082	67.751	84.583	105.083	70.001	89.751	82.000	51.998	48.833	84.750	106.000	102.000
67.332	73.249	88.917	116.084	132.999	129.332	111.418	93.083	137.666	127.416	117.249	112.334	109.085	120.999	140.332	158.419	153.749	116.833	121.499	131.999	115.749	124.499	123.999	69.499	171.249	132.499	105.999	103.249	121.749	136.749	127.082	111.335	90.167	150.501	200.665	185.749	150.249	142.082	155.418	161.168	163.166	144.833	131.583	116.750	93.917	82.334	112.834	181.333	104.085	137.499	133.749	123.000	114.502	116.835	125.665	134.000	111.418	97.582	131.000	116.082	106.585	95.332	109.084	253.665	231.335	199.668	254.833	259.083	58.248	42.085	179.833	40.835	104.500	243.752	252.083	214.249	213.083	229.668	240.916	167.833	209.668	218.918	247.583	167.167	173.001	231.666	267.415	148.833	121.750	240.332	251.500	215.417	198.167	228.000	247.332	177.415	141.665	234.418	236.583	279.417	361.252	177.332	-28.583	56.335	186.167	46.333	39.915	51.917	84.999	79.334	142.415	163.085	127.834	136.668	171.832	139.249	117.832	132.750	116.166	146.249	145.584	109.500	108.083	138.415	135.417	96.750	93.000	124.667	91.167	111.416	116.001	114.915	106.417	115.083	133.585	166.000	149.250	140.665	180.002	112.582	97.502	120.000	20.248	9.834	25.918	43.000	39.165	11.500	-7.165	-9.500	7.748	-10.916	114.833	123.416	223.252	299.750	273.000	195.667	165.083	182.918	183.667	203.667	216.583	218.167	204.917	192.834	191.916	194.416	226.666	174.499	166.499	212.666	166.750	160.667	204.333	130.418	162.667	166.668	216.582	134.082	127.835	206.335	162.667	159.334	142.168	194.582	154.915	176.918	153.585	100.583	140.584	110.583	129.332	127.000	64.918	77.918	163.582	115.251	71.500	167.667	102.084	-51.083	0.833	234.165	90.333	-64.500	34.834	76.999	120.249	41.584	38.002	-1.666	-32.084	-0.750	11.167	8.917	81.248	54.001	45.168	125.415	84.583	60.834	162.835	118.417	56.915	112.335	45.083	47.585	45.168	32.833	108.918	43.501	73.333	32.667	52.667	75.583	66.582	87.835	101.583	56.750	78.248	85.998	79.585	93.751	116.751	81.335	50.833	81.585	27.665	42.334	121.332	116.500	99.250	106.832	88.335	119.585	134.332	68.249	94.749	122.499	127.502	97.168	65.665	126.249	56.251	82.584	101.918	105.832	97.166	81.916	71.752	69.750	63.583	85.918	80.334	88.249	127.416	118.916	92.500	119.082	39.333	67.500	75.667	81.167	86.083	87.002	84.002	75.665	113.501	114.001	60.834	49.084	108.084	132.584	116.834	142.084	76.084	94.584	71.584	89.584	137.084	113.084	57.834	60.751	94.918	62.668	50.916	59.416	80.001	86.084	84.833	79.833	113.832	66.750	47.585	85.251	112.501	97.418	63.998	45.751
150.333	134.334	116.999	109.917	114.252	119.082	125.915	125.502	115.418	122.168	130.751	133.335	138.165	134.999	133.999	131.916	121.500	97.333	111.083	122.833	109.333	128.583	147.833	123.333	115.833	110.083	117.333	136.083	150.083	147.583	125.249	104.166	131.418	137.502	133.082	105.250	90.833	97.998	100.417	92.834	118.333	102.333	98.000	106.083	108.167	107.084	134.917	199.251	74.248	104.083	103.833	106.333	102.415	100.832	99.833	96.335	147.915	113.750	128.082	97.667	85.002	82.582	110.333	256.751	229.168	226.248	271.251	242.001	57.585	44.750	141.165	-46.835	133.833	236.751	237.915	210.252	218.667	228.332	240.666	181.083	177.083	195.667	244.167	207.583	202.335	212.668	249.833	182.250	207.501	248.750	233.583	224.917	211.668	205.585	222.249	197.335	130.250	23.835	102.165	179.832	-3.500	-179.418	-51.166	187.083	183.918	67.666	35.668	15.250	44.665	61.416	165.999	210.168	140.084	141.748	161.583	143.999	120.668	121.249	104.833	133.334	127.084	109.000	118.583	149.585	148.832	123.082	123.582	154.248	140.752	147.585	144.167	135.918	148.415	164.168	150.168	131.333	146.665	31.165	-20.249	-49.668	-27.250	10.334	-22.166	-8.499	-66.666	-21.082	18.082	7.834	-11.835	33.583	157.835	237.501	375.251	326.167	286.582	249.167	204.002	173.331	180.001	210.585	172.665	187.916	199.083	208.750	199.584	180.166	167.249	151.667	193.167	200.083	216.416	240.334	225.415	242.502	265.998	183.584	197.166	203.585	233.582	143.166	116.748	164.751	123.584	116.334	107.331	150.085	129.251	166.585	157.998	118.500	146.082	115.668	130.501	149.750	136.498	172.750	241.998	209.001	164.250	213.085	121.832	182.168	161.249	133.583	24.167	31.584	120.082	-26.916	-40.166	-47.502	10.833	62.166	79.666	135.667	158.251	162.082	199.665	133.001	76.668	62.833	23.166	18.582	56.249	19.834	69.750	122.749	61.000	61.583	58.165	41.168	111.665	50.915	45.085	42.083	73.583	80.500	55.583	82.082	100.082	61.001	52.335	69.085	68.915	83.665	109.332	68.835	27.498	34.333	108.582	94.668	123.998	107.502	94.167	100.833	91.582	109.583	106.499	106.834	123.499	103.249	122.082	155.335	101.832	38.415	136.751	107.334	92.832	92.750	97.833	90.333	66.916	53.832	57.001	82.749	84.416	82.751	109.001	95.501	73.335	99.917	52.083	55.665	59.999	78.999	79.415	65.250	58.083	66.417	59.748	79.251	83.665	100.168	141.498	121.668	86.498	93.918	117.998	98.335	71.582	99.085	162.498	140.168	91.915	88.834	138.500	121.250	133.667	162.751	162.667	132.166	104.917	113.585	75.167	67.333	73.165	95.583	105.333	87.501	80.084	80.750
